Date,Region,Product_ID,Product_Name,Units_Sold,Revenue,Forecasted_Sales,Actual_Sales,Customer_ID,Customer_Name,Order_ID,Order_Status,Sales_Team_Member,Conversion_Status,Retention_Rate
2025-05-01,North,P003,Widget_C,4896,263326.06,256780.63,263326.06,C80312,"Osborn, Park and Brown",ORD45382,Completed,Amy Robinson,Won,76.75
2025-01-01,South,P004,Widget_D,3254,325359.89,339229.5,325359.89,C32424,Pittman-Mills,ORD07107,Cancelled,Cameron Potter,Won,94.96
2024-08-01,West,P001,Widget_A,5244,486225.5,490713.91,486225.5,C53142,Ortiz PLC,ORD72419,Completed,Tonya Rodriguez,Won,84.98
2024-02-01,West,P003,Widget_C,8720,769441.01,736301.73,769441.01,C26739,Boyd-Velez,ORD10732,Completed,Chase Clark,Won,82.74
2024-08-01,West,P002,Widget_B,8829,448097.92,434675.95,448097.92,C81554,"Marshall, Miller and Brown",ORD33247,Completed,Sandra Chen,Lost,83.35
2022-06-01,West,P005,Widget_E,6850,643923.71,629603.4,643923.71,C12143,Edwards and Sons,ORD42762,Completed,Michael Johnson,Lost,90.91
2024-08-01,North,P004,Widget_D,8555,567255.43,587403.95,567255.43,C26934,Nash-Rivera,ORD64743,Completed,Lisa Williams,Lost,80.0
2025-05-01,South,P004,Widget_D,6812,386388.64,373755.94,386388.64,C76544,"Reyes, Hicks and Lindsey",ORD45979,Completed,Rachel Davis,Lead,80.27
2023-03-01,South,P001,Widget_A,9965,702839.91,725952.94,702839.91,C60290,Bowen Group,ORD85673,Completed,Nathan Brock,Won,87.97
2023-09-01,South,P002,Widget_B,7052,495496.25,519290.75,495496.25,C67865,Stevenson-Lee,ORD89285,Completed,Jesse Kramer,Won,89.88
2023-12-01,North,P004,Widget_D,6532,398709.53,411015.15,398709.53,C75792,Franco PLC,ORD19873,Cancelled,Jean Gomez,Won,70.57
2023-08-01,South,P005,Widget_E,8457,481386.14,502615.0,481386.14,C22415,Conner-Green,ORD18107,Completed,Craig Montgomery,Won,77.53
2024-06-01,South,P003,Widget_C,1484,117146.91,114196.94,117146.91,C53664,Snyder and Sons,ORD61889,Completed,Andrew Mckay,Won,94.59
2022-06-01,West,P001,Widget_A,2722,147282.71,150434.41,147282.71,C51890,Parker-Burgess,ORD39380,Completed,Jessica Brooks,Lost,77.77
2024-04-01,North,P003,Widget_C,3465,184163.61,187130.67,184163.61,C26294,Moore-Brown,ORD47063,Completed,Tyrone Hamilton,Won,77.85
2024-07-01,West,P001,Widget_A,7212,473747.74,475847.02,473747.74,C37684,Sandoval Group,ORD86309,Completed,Alison Savage,Lost,79.94
2022-07-01,South,P003,Widget_C,7658,434550.46,422703.52,434550.46,C77816,Hunt Group,ORD18424,Completed,Rachel Arias,Won,89.66
2024-10-01,West,P003,Widget_C,6468,380835.37,397951.75,380835.37,C61406,Evans PLC,ORD14206,Completed,Kendra Joyce,Won,89.2
2023-09-01,South,P002,Widget_B,8654,535731.11,551387.37,535731.11,C51084,Johnson-Rhodes,ORD64003,Completed,Natasha Sullivan,Lead,74.72
2023-10-01,West,P005,Widget_E,1521,80360.14,76770.15,80360.14,C57905,Smith LLC,ORD88577,Completed,Charles Mcclain,Won,77.92
2022-12-01,West,P005,Widget_E,6079,580384.0,586511.99,580384.0,C38028,"Orozco, Johnson and Pope",ORD54914,Completed,Maria Haynes,Won,88.9
2023-07-01,West,P001,Widget_A,7434,478520.22,461753.98,478520.22,C04953,"Ballard, Kennedy and Dodson",ORD71183,Cancelled,Zachary Potter,Won,84.67
2022-11-01,North,P002,Widget_B,3990,303699.63,298586.74,303699.63,C31387,"Hayes, Kelley and Rangel",ORD78667,Completed,Alicia Hendricks,Lead,78.75
2023-04-01,South,P004,Widget_D,1605,92523.21,87914.76,92523.21,C70691,Smith-Preston,ORD49934,Completed,Sara Robinson,Lead,93.34
2025-05-01,West,P004,Widget_D,7513,490074.17,485763.35,490074.17,C21235,Smith Ltd,ORD74420,Cancelled,Laura Campbell,Lead,89.03
2024-04-01,West,P004,Widget_D,4791,389259.73,388496.45,389259.73,C14421,"Mckay, Flores and Clark",ORD38833,Completed,Brian Flores,Won,93.57
2022-06-01,South,P003,Widget_C,6843,356512.06,344909.89,356512.06,C90307,Nelson Inc,ORD96402,Cancelled,Karen Hooper,Won,90.59
2024-08-01,West,P003,Widget_C,8713,778601.98,746575.98,778601.98,C42288,"Mendoza, Cabrera and Collier",ORD31526,Completed,Richard Hess,Lost,77.85
2023-09-01,South,P002,Widget_B,2794,236146.75,224733.42,236146.75,C05952,Wright Inc,ORD70675,Completed,Lynn Hess,Lead,73.12
2023-04-01,North,P002,Widget_B,7993,462884.8,457610.85,462884.8,C86220,Bartlett-Neal,ORD79261,Completed,Kimberly Edwards,Won,76.42
2023-09-01,South,P003,Widget_C,2462,183620.46,178294.99,183620.46,C21395,"Hanson, Lopez and Glass",ORD01938,Completed,Stephanie Mosley,Won,75.75
2024-09-01,West,P002,Widget_B,4734,324716.14,330857.47,324716.14,C76611,"English, Lee and Sawyer",ORD59205,Completed,Lee Robinson,Won,74.1
2024-05-01,North,P005,Widget_E,2526,217074.14,217891.94,217074.14,C54390,"Gibson, Brennan and Jones",ORD63654,Completed,Sean Alvarez,Won,81.02
2023-09-01,North,P002,Widget_B,7924,560504.91,560505.01,560504.91,C51853,"Graham, Ho and Cross",ORD28260,Completed,Christina Donovan,Won,89.07
2023-03-01,South,P003,Widget_C,1241,68404.91,66770.83,68404.91,C79458,"Mccullough, Martinez and Fernandez",ORD45333,Completed,Mary Cooper,Won,91.91
2025-05-01,South,P002,Widget_B,9306,796326.95,812062.26,796326.95,C88245,Dalton PLC,ORD48718,Completed,Heather Williams,Won,77.56
2024-03-01,South,P001,Widget_A,3785,273918.72,267897.19,273918.72,C27772,Becker PLC,ORD83917,Completed,Danielle Thomas,Won,86.92
2022-11-01,West,P002,Widget_B,4823,442973.7,452345.24,442973.7,C87045,Rosario-Obrien,ORD46186,Completed,Michael Miller,Won,90.71
2023-04-01,West,P005,Widget_E,9082,862829.41,905495.17,862829.41,C50817,"Morris, Davila and Skinner",ORD06276,Cancelled,Gloria Sanchez,Won,92.16
2024-04-01,South,P002,Widget_B,1606,103035.77,99423.96,103035.77,C98871,Johnson Ltd,ORD14972,Completed,Natalie Stewart,Won,85.64
2024-02-01,South,P003,Widget_C,6811,508547.23,528039.6,508547.23,C28505,Lam and Sons,ORD32860,Cancelled,Henry Preston,Lost,70.38
2023-09-01,West,P005,Widget_E,5881,322567.34,321715.01,322567.34,C07009,Simpson PLC,ORD10284,Completed,Kimberly Anthony,Won,72.93
2022-09-01,West,P001,Widget_A,8829,691163.41,700377.12,691163.41,C12710,Mcdonald Inc,ORD34482,Cancelled,Betty Smith,Lost,71.01
2023-04-01,South,P005,Widget_E,1146,97634.62,99263.45,97634.62,C36665,Pierce-Hester,ORD34973,Completed,Jennifer Luna,Won,85.64
2023-04-01,North,P002,Widget_B,4224,241986.1,235452.24,241986.1,C41832,"Peterson, Castillo and Williams",ORD96066,Completed,Michael Irwin,Won,92.72
2024-10-01,North,P005,Widget_E,6912,420835.36,401539.64,420835.36,C27698,Diaz-Webster,ORD09522,Completed,Kaylee Baldwin,Lead,89.47
2022-06-01,North,P002,Widget_B,2450,192175.12,188212.23,192175.12,C11787,Rogers LLC,ORD02024,Completed,Shawn Morris,Lost,90.52
2022-09-01,West,P004,Widget_D,1669,141200.89,143502.19,141200.89,C77620,Mora LLC,ORD20197,Completed,Robert Gonzalez,Won,71.43
2025-02-01,North,P003,Widget_C,4524,334256.79,332016.4,334256.79,C04249,Woods-Roth,ORD87800,Completed,Mary Reid,Won,94.41
2023-04-01,North,P004,Widget_D,9728,805665.43,838133.55,805665.43,C12436,Hunter-Todd,ORD58387,Completed,Sherri Cowan,Won,84.58
2022-12-01,South,P003,Widget_C,3941,355682.67,358073.24,355682.67,C94615,"Miller, Coleman and Glass",ORD08310,Completed,Renee Rodriguez,Won,74.49
2024-05-01,North,P004,Widget_D,6925,461947.92,479838.74,461947.92,C58704,Murray-Kennedy,ORD42468,Completed,Carol Hahn,Won,77.37
2022-05-01,West,P002,Widget_B,5461,470332.51,488237.7,470332.51,C12274,Medina LLC,ORD35832,Completed,Jordan Lawrence,Won,88.69
2022-06-01,South,P003,Widget_C,8674,566198.6,548248.24,566198.6,C93447,"Walker, Barton and Garcia",ORD31756,Completed,Daniel Lynch,Won,79.93
2024-08-01,North,P005,Widget_E,2347,180852.43,172683.29,180852.43,C37205,Cervantes-Bryant,ORD28411,Completed,Edwin Cherry,Won,88.58
2024-03-01,West,P005,Widget_E,4879,412204.96,402381.89,412204.96,C88568,"Green, Frank and Lamb",ORD59077,Completed,Miss Courtney Martin DDS,Lost,77.11
2024-06-01,North,P004,Widget_D,9907,979785.71,1021573.78,979785.71,C76165,Walker-Hernandez,ORD86754,Completed,Mrs. Andrea Herrera,Won,88.18
2025-03-01,West,P004,Widget_D,8619,454084.6,449186.07,454084.6,C72574,"Henson, Mason and Banks",ORD52882,Completed,Jason House,Lost,83.35
2023-05-01,South,P001,Widget_A,4900,267071.12,258376.59,267071.12,C47850,"Jones, Jackson and Peterson",ORD11941,Completed,Brooke Castaneda,Lead,81.57
2023-02-01,North,P003,Widget_C,1168,76584.98,79582.3,76584.98,C52303,"Kirby, Black and Fleming",ORD42792,Completed,Nicole Flores,Lead,91.5
2023-08-01,West,P005,Widget_E,1159,89862.3,89715.22,89862.3,C24076,Becker LLC,ORD29321,Completed,Mary Cunningham,Won,79.23
2023-06-01,South,P005,Widget_E,3386,256601.11,261088.02,256601.11,C66943,"Moyer, Davis and Sanchez",ORD00656,Completed,Michelle Martinez,Won,72.17
2022-11-01,West,P003,Widget_C,5855,457612.66,437880.79,457612.66,C42972,Martinez-Barrera,ORD08033,Cancelled,Mark Calderon,Won,80.19
2025-03-01,South,P003,Widget_C,6582,420702.82,425495.06,420702.82,C61916,Williams-Dodson,ORD65467,Completed,Michael Griffin,Won,83.55
2023-04-01,West,P003,Widget_C,7037,625391.31,636065.87,625391.31,C45945,"Hudson, Nelson and Cox",ORD57379,Completed,Adrienne Smith,Won,82.14
2022-12-01,North,P001,Widget_A,9401,845782.34,839362.46,845782.34,C60583,Eaton LLC,ORD12868,Completed,William Moore,Won,81.38
2023-08-01,North,P004,Widget_D,3912,330411.12,320368.87,330411.12,C15950,Li and Sons,ORD19394,Completed,Joshua Ashley,Won,92.78
2022-09-01,North,P001,Widget_A,7412,482427.49,501256.91,482427.49,C12521,"Clark, Brown and Larson",ORD66383,Completed,Christian Burke,Lead,87.06
2024-12-01,West,P001,Widget_A,5758,517543.09,530965.49,517543.09,C92759,"Anderson, Murphy and Moss",ORD77644,Completed,Anthony Elliott,Won,73.24
2024-06-01,West,P002,Widget_B,2286,193398.85,191563.25,193398.85,C65581,Villanueva-Rice,ORD42925,Completed,Jeremy Henderson,Lead,94.45
2023-03-01,West,P002,Widget_B,1467,83867.61,79729.56,83867.61,C70738,"Cruz, Sheppard and Fisher",ORD74444,Completed,Christine Munoz,Won,80.32
2023-11-01,West,P002,Widget_B,4096,322710.61,320511.85,322710.61,C92008,Ryan-Stone,ORD12569,Completed,Russell Dudley,Lead,78.55
2024-11-01,North,P004,Widget_D,6700,593808.2,607120.78,593808.2,C78066,"Silva, Cruz and Love",ORD01511,Completed,Sarah Contreras,Lead,78.05
2025-01-01,West,P001,Widget_A,9982,836522.41,799587.78,836522.41,C89510,"Brady, Potter and Cunningham",ORD16266,Completed,David Day,Won,71.98
2024-07-01,South,P003,Widget_C,3568,211185.02,201312.85,211185.02,C24120,Lewis-Wright,ORD47417,Completed,Walter Drake,Won,74.74
2022-05-01,South,P005,Widget_E,8543,518608.7,543068.9,518608.7,C48229,Martinez Inc,ORD27210,Completed,Aaron Huber,Won,94.05
2022-06-01,South,P002,Widget_B,3835,238949.22,242389.52,238949.22,C43337,"Wells, Lester and Zimmerman",ORD97809,Completed,Angela Jones,Won,74.3
2025-03-01,West,P003,Widget_C,7140,540374.56,565331.37,540374.56,C82778,Matthews and Sons,ORD94677,Completed,Joseph Smith,Won,82.85
2023-08-01,North,P005,Widget_E,5813,426256.09,432617.78,426256.09,C99700,Duke Group,ORD12872,Completed,Robin Peterson,Won,79.99
2024-02-01,South,P001,Widget_A,9126,874631.5,870678.6,874631.5,C30357,Young-Walter,ORD83071,Completed,Tom Craig,Won,95.0
2024-03-01,North,P005,Widget_E,9340,620161.41,606366.08,620161.41,C36170,Lee-Holmes,ORD26830,Completed,Reginald Vasquez,Won,83.78
2024-03-01,South,P005,Widget_E,4889,475251.01,451781.82,475251.01,C99584,"Hernandez, Bean and Nguyen",ORD37985,Completed,Trevor Villa,Lost,91.7
2023-04-01,North,P005,Widget_E,8031,530387.77,525409.86,530387.77,C90427,Stafford-Hayes,ORD37376,Completed,Andrew Roach,Won,90.22
2024-01-01,South,P004,Widget_D,5076,474547.74,451574.7,474547.74,C86045,"Clark, Perkins and Jackson",ORD82697,Completed,Ariana Curtis,Lost,88.8
2022-11-01,West,P003,Widget_C,9368,698636.79,727310.01,698636.79,C26751,Young-Neal,ORD68064,Completed,Mr. Gary Schneider Jr.,Lost,85.23
2023-04-01,North,P005,Widget_E,2388,214101.05,208309.12,214101.05,C38720,Bradley-Johnson,ORD05263,Completed,Kimberly Smith,Won,88.24
2022-11-01,West,P001,Widget_A,7855,515306.75,526447.71,515306.75,C72579,Aguilar Inc,ORD75730,Completed,Elaine Schmidt,Won,93.03
2022-09-01,South,P005,Widget_E,8540,769328.98,764753.02,769328.98,C12589,"Sullivan, Cobb and Ray",ORD80748,Cancelled,Alexander Roy,Lost,75.12
2022-10-01,West,P001,Widget_A,9217,916097.34,960164.74,916097.34,C45222,Ellis Ltd,ORD39929,Completed,Kimberly Peters,Won,82.68
2024-04-01,North,P003,Widget_C,1287,103998.43,99581.75,103998.43,C71543,"Jones, Mann and Hahn",ORD93135,Completed,James Wolf,Lost,87.23
2025-01-01,North,P004,Widget_D,9800,613154.17,641351.86,613154.17,C03740,"Cooper, Stevenson and Huffman",ORD60327,Completed,Kim Goodwin,Lost,71.34
2022-05-01,South,P005,Widget_E,9101,836162.54,824488.17,836162.54,C94083,"Frank, Reed and Collins",ORD47796,Completed,Jonathan Savage,Won,78.24
2022-07-01,South,P005,Widget_E,8885,481213.75,497973.01,481213.75,C34954,"Pacheco, Jacobs and Ray",ORD76684,Completed,Jennifer Walker,Lost,85.39
2023-06-01,South,P005,Widget_E,3288,319343.04,309319.88,319343.04,C51416,Baker-Thomas,ORD37173,Completed,Danny Webb,Won,88.23
2024-01-01,North,P004,Widget_D,4427,379330.81,396593.49,379330.81,C34837,"Bullock, Valdez and Ross",ORD02974,Completed,Daniel Ramirez,Lead,71.71
2022-11-01,South,P004,Widget_D,7428,420055.39,428240.78,420055.39,C87182,Williams-Stuart,ORD75325,Completed,Dr. Carlos Benjamin DVM,Lost,89.33
2023-01-01,West,P001,Widget_A,2178,181940.53,183497.15,181940.53,C39222,Newton LLC,ORD25162,Completed,Rachel Smith,Won,80.78
2024-10-01,West,P005,Widget_E,3693,258228.79,263145.06,258228.79,C98133,"Lawson, Hoffman and Collins",ORD33311,Completed,Mr. Christopher Whitaker,Won,85.85
2023-08-01,West,P002,Widget_B,1468,103311.96,98899.68,103311.96,C39989,Anderson-Lopez,ORD99074,Completed,Jessica Anderson,Lead,71.05
2024-11-01,West,P001,Widget_A,4653,418005.48,403454.52,418005.48,C30872,"Miller, Haas and Lang",ORD30381,Completed,Kathy Mendoza,Won,93.08
2023-05-01,South,P003,Widget_C,5139,513724.85,502490.35,513724.85,C91437,Johnson LLC,ORD21449,Completed,Tyrone Thompson,Won,84.6
2025-05-01,South,P003,Widget_C,5256,509169.03,492477.07,509169.03,C61815,Smith Ltd,ORD67866,Completed,Terry Gonzales,Won,74.75
2024-11-01,South,P002,Widget_B,9281,740385.81,713316.04,740385.81,C18030,"Gomez, Allen and Martinez",ORD28789,Completed,Kimberly Melton,Lead,75.86
2022-10-01,West,P005,Widget_E,3706,327364.02,325653.15,327364.02,C48936,Owen and Sons,ORD57663,Completed,David Gross,Won,88.13
2022-10-01,South,P003,Widget_C,2366,146377.96,145257.88,146377.96,C68442,"Carpenter, Young and Johnson",ORD16823,Completed,Devin Olsen,Won,91.91
2023-04-01,South,P005,Widget_E,4869,288090.13,296945.47,288090.13,C45252,"Cook, Hopkins and Potts",ORD69605,Completed,Charles Williams,Lost,78.22
2023-04-01,South,P002,Widget_B,8092,768823.83,771112.28,768823.83,C33069,Williams-Scott,ORD44391,Completed,Robert Armstrong,Lead,75.04
2024-01-01,West,P003,Widget_C,8006,767981.77,757341.74,767981.77,C92655,"Harrison, Robertson and Mora",ORD82879,Completed,Joel Vasquez,Lost,70.02
2022-07-01,North,P002,Widget_B,9905,565552.06,587734.1,565552.06,C45844,"Mora, Jackson and Holmes",ORD76065,Completed,Kevin Scott,Won,84.4
2023-01-01,South,P001,Widget_A,8358,510284.85,531077.09,510284.85,C63463,Davidson LLC,ORD33719,Cancelled,Ryan Tanner,Lost,80.69
2022-06-01,North,P002,Widget_B,9373,752182.45,757085.86,752182.45,C91945,"Anderson, Potter and Rios",ORD29442,Completed,Terry Bush,Won,94.18
2024-03-01,North,P002,Widget_B,1619,145978.7,147421.22,145978.7,C82719,Dickerson Group,ORD78687,Completed,Angela Lopez,Won,80.3
2025-03-01,North,P003,Widget_C,4009,327761.86,336806.38,327761.86,C46147,"Herman, Anderson and Wolf",ORD68017,Completed,William Gordon,Lost,87.87
2022-07-01,South,P001,Widget_A,5629,458678.45,459894.39,458678.45,C54061,Hunt PLC,ORD33190,Completed,Kristy Rodriguez,Won,92.89
2024-08-01,West,P005,Widget_E,2086,179127.43,173911.52,179127.43,C70319,"Browning, Lloyd and Waters",ORD68241,Completed,Amber Becker,Won,87.97
2024-06-01,South,P003,Widget_C,6668,538321.59,565078.42,538321.59,C13062,Morrison-Franklin,ORD28398,Cancelled,Ryan Hogan,Lost,90.97
2023-12-01,West,P003,Widget_C,8513,489652.22,471430.33,489652.22,C59953,Peters-Patterson,ORD31729,Completed,Alec Craig,Won,71.74
2024-07-01,North,P003,Widget_C,2721,267754.63,279026.9,267754.63,C72634,Atkinson-Manning,ORD95912,Completed,Albert Davis,Won,83.5
2022-11-01,South,P001,Widget_A,3547,321790.58,311073.62,321790.58,C56832,"Stevens, Dawson and Webb",ORD82759,Completed,Monica Mendoza,Won,70.99
2024-06-01,West,P003,Widget_C,4172,405395.56,397910.44,405395.56,C45674,Lyons-Fisher,ORD99450,Completed,Matthew Gardner,Won,72.6
2022-08-01,South,P002,Widget_B,4720,397078.78,413133.65,397078.78,C14625,Fox Ltd,ORD31656,Completed,Ashley Williamson,Lost,82.56
2022-09-01,West,P002,Widget_B,9929,640751.36,639332.28,640751.36,C10475,Hernandez PLC,ORD11009,Completed,Jeffery Mercado,Won,81.69
2024-09-01,South,P003,Widget_C,6334,532790.69,520295.77,532790.69,C46917,"Campbell, Marsh and Martin",ORD29627,Completed,Mr. Jeff Miller,Won,89.54
2022-05-01,South,P005,Widget_E,5928,523905.31,542343.0,523905.31,C44959,Bates-Rodriguez,ORD69288,Completed,Mr. Tyler Medina,Won,70.03
2025-03-01,South,P003,Widget_C,8005,726187.17,717235.64,726187.17,C26462,Conner-Alvarez,ORD07840,Completed,Stephanie Powell,Won,84.41
2024-01-01,South,P005,Widget_E,6971,620290.74,597395.78,620290.74,C10051,Warner Group,ORD51196,Completed,Zachary Hoffman,Lost,86.18
2025-01-01,North,P002,Widget_B,1636,96207.73,93050.33,96207.73,C02308,"Davis, Murray and Oliver",ORD28748,Cancelled,Regina Williams,Won,88.29
2024-11-01,North,P005,Widget_E,4473,303929.46,318691.67,303929.46,C53520,Whitney-Wright,ORD52888,Cancelled,Sara Bell,Lost,78.28
2024-08-01,West,P003,Widget_C,4304,215286.31,206252.01,215286.31,C78077,Young and Sons,ORD01095,Completed,Amanda Carter,Won,91.29
2022-08-01,South,P002,Widget_B,2689,186442.02,191945.93,186442.02,C01597,"Burns, Vazquez and Dixon",ORD67210,Cancelled,Anita Bass,Lead,78.32
2024-07-01,North,P003,Widget_C,3176,206070.2,203302.5,206070.2,C39663,"Vazquez, Marsh and Coleman",ORD49236,Completed,Jeremy Bailey,Won,87.73
2024-01-01,West,P001,Widget_A,4068,255655.22,266313.32,255655.22,C12326,Maldonado-Stewart,ORD63513,Completed,Douglas Blevins,Won,94.08
2023-01-01,South,P004,Widget_D,4946,285019.98,286566.45,285019.98,C98002,"Martin, Bell and Arnold",ORD87014,Completed,Lindsey Green,Won,88.77
2024-06-01,South,P003,Widget_C,8230,746316.92,763913.47,746316.92,C16978,"Baker, George and Myers",ORD97917,Completed,Jose Sanchez,Won,92.35
2023-01-01,North,P003,Widget_C,8551,847091.38,855100.12,847091.38,C86524,Fisher-Johnson,ORD55032,Completed,John Henry,Won,71.13
2024-07-01,West,P002,Widget_B,4930,310511.26,324000.84,310511.26,C23477,"Garcia, King and Schneider",ORD09855,Completed,Zachary Olson,Won,92.27
2024-12-01,South,P004,Widget_D,4349,265819.09,257931.27,265819.09,C00354,"Hart, Park and Owen",ORD19203,Completed,Pamela Guerra,Won,75.5
2022-06-01,West,P001,Widget_A,2989,199149.39,194817.63,199149.39,C47177,Jones and Sons,ORD52051,Cancelled,Erin Summers,Won,76.21
2022-06-01,West,P004,Widget_D,7183,640184.7,655722.12,640184.7,C15784,Hoover-Henry,ORD54264,Completed,Robin Lane,Lost,82.85
2023-07-01,South,P002,Widget_B,6067,542615.04,563840.18,542615.04,C67678,Cobb-Berry,ORD65281,Completed,John Delgado,Won,91.32
2023-05-01,South,P005,Widget_E,3451,260277.43,272662.7,260277.43,C91468,"Gonzalez, Perez and White",ORD67781,Completed,Ann Barrett,Won,76.18
2022-05-01,South,P003,Widget_C,5147,408752.78,415967.55,408752.78,C37732,Kim-Howard,ORD13108,Cancelled,Tammy Ray,Won,80.9
2022-07-01,South,P002,Widget_B,5467,297623.76,294479.18,297623.76,C59653,Gonzalez-Fox,ORD54454,Completed,Christina Pollard,Won,86.0
2024-05-01,West,P003,Widget_C,1755,91488.78,90596.03,91488.78,C95367,Kennedy-Arias,ORD12017,Completed,Ashley Hamilton,Won,93.65
2024-11-01,West,P005,Widget_E,2863,177555.18,170937.0,177555.18,C89440,Torres-Coffey,ORD57502,Completed,Melissa Pace,Won,77.09
2025-05-01,West,P001,Widget_A,1835,157376.9,164748.29,157376.9,C59489,Martinez Group,ORD11796,Completed,Aaron Kirby,Won,71.8
2023-12-01,West,P002,Widget_B,1120,78491.23,75773.88,78491.23,C35817,Mcintosh-Diaz,ORD75832,Completed,Meredith Collins,Won,82.55
2023-03-01,West,P004,Widget_D,9073,844258.37,836126.46,844258.37,C59045,"Harris, King and Patel",ORD47869,Completed,Leslie Schwartz,Won,88.4
2022-10-01,North,P003,Widget_C,3628,250157.62,239145.96,250157.62,C28377,Lopez-Fleming,ORD72869,Completed,Stephanie Stanley,Won,77.63
2025-05-01,West,P005,Widget_E,6747,364053.11,380843.52,364053.11,C66189,Reynolds-Wilkinson,ORD67464,Completed,Patricia Smith,Lost,79.21
2025-02-01,South,P001,Widget_A,6237,539691.6,516075.38,539691.6,C88134,Stone Group,ORD94961,Completed,Marcus Palmer,Won,76.73
2024-06-01,North,P001,Widget_A,9042,751997.22,760608.28,751997.22,C77005,Davis PLC,ORD59319,Completed,John Lewis,Lost,83.7
2023-04-01,North,P002,Widget_B,7205,609590.0,599382.71,609590.0,C56277,"Reed, Smith and Henson",ORD42194,Completed,Brandon Fritz,Won,77.96
2024-03-01,West,P001,Widget_A,9165,547835.02,562084.28,547835.02,C54695,Price Group,ORD02106,Completed,Joseph Oliver,Won,79.29
2022-05-01,North,P003,Widget_C,9377,842716.51,862942.94,842716.51,C33073,Patel Ltd,ORD79459,Completed,Raymond Lam,Lead,84.02
2023-07-01,West,P003,Widget_C,9278,729785.7,740203.7,729785.7,C14891,"Robinson, Jones and Duncan",ORD22635,Completed,Jonathan Burns,Lead,74.13
2024-12-01,West,P004,Widget_D,7320,477011.53,496909.01,477011.53,C82415,Cole Group,ORD12671,Completed,Lisa Perez,Won,91.95
2025-03-01,West,P005,Widget_E,7141,665096.94,687375.25,665096.94,C65747,Wade Ltd,ORD19627,Completed,Travis Moody,Won,89.72
2025-02-01,West,P003,Widget_C,2248,139507.32,137084.36,139507.32,C15493,Neal LLC,ORD32060,Completed,Maria Berg,Lost,74.1
2023-03-01,West,P003,Widget_C,8999,810397.2,822670.1,810397.2,C22013,Clark-Allen,ORD73176,Completed,Tammy Villegas,Won,73.97
2023-10-01,West,P004,Widget_D,1707,113277.42,112168.61,113277.42,C91513,Kim-Miller,ORD30926,Completed,Natalie Robinson,Lost,90.23
2022-07-01,North,P004,Widget_D,9917,806926.33,768196.44,806926.33,C38685,Salazar-Stone,ORD51795,Completed,Paul Jackson,Lost,78.88
2024-08-01,West,P004,Widget_D,6259,497906.44,502743.14,497906.44,C84472,"Harvey, Williams and Scott",ORD85635,Completed,Summer Gilmore,Won,75.26
2022-09-01,North,P005,Widget_E,8341,444300.48,458584.3,444300.48,C30248,"Carlson, Benjamin and Brown",ORD77819,Completed,Joseph Simon,Lead,77.62
2024-02-01,North,P002,Widget_B,2969,293764.51,292678.35,293764.51,C96094,Pacheco and Sons,ORD44201,Completed,Brian Smith,Won,92.57
2025-04-01,West,P003,Widget_C,3143,239571.12,235392.39,239571.12,C35672,"Thompson, Munoz and Keller",ORD44433,Completed,James Boyd,Won,86.69
2023-02-01,South,P005,Widget_E,6377,580471.61,575249.18,580471.61,C51955,Miller Group,ORD47000,Completed,Grant Grant,Won,78.53
2023-10-01,North,P005,Widget_E,7574,686771.41,675661.84,686771.41,C59002,Allen PLC,ORD03270,Completed,Mitchell Williams,Won,73.76
2024-11-01,South,P005,Widget_E,8597,752793.54,787873.33,752793.54,C88479,"Mejia, Torres and Wall",ORD29641,Completed,Angela Bautista,Won,89.54
2024-03-01,North,P003,Widget_C,8838,724257.51,700113.24,724257.51,C89839,Schneider Inc,ORD49381,Completed,Christopher Williams,Won,88.41
2022-05-01,West,P004,Widget_D,3691,245714.1,250114.76,245714.1,C95023,"Smith, Shaw and Stevens",ORD84587,Completed,Seth Grant,Won,85.55
2023-05-01,West,P003,Widget_C,4374,414450.17,431246.44,414450.17,C10895,Wilson Ltd,ORD56507,Completed,John Hill,Won,83.81
2024-07-01,South,P001,Widget_A,7476,632322.61,650916.44,632322.61,C29377,Johnston-Orr,ORD31318,Completed,Cody Perez,Lead,78.01
2022-12-01,West,P004,Widget_D,6835,528875.87,510541.58,528875.87,C92696,"Barker, Rodriguez and Johnson",ORD26142,Completed,Laura Luna,Lead,80.93
2025-02-01,North,P002,Widget_B,9836,657747.82,635775.67,657747.82,C56974,"King, Rodriguez and Morgan",ORD95287,Completed,Erin King,Won,88.15
2023-05-01,North,P005,Widget_E,7767,677911.03,702012.39,677911.03,C06518,"Moore, Beltran and Gregory",ORD97083,Completed,Maureen Fox,Lost,83.91
2025-03-01,South,P004,Widget_D,9537,701173.47,684932.06,701173.47,C95590,"Miller, Knight and Fitzgerald",ORD50151,Completed,Eddie Patel,Won,92.55
2024-05-01,South,P005,Widget_E,3890,354867.19,345909.74,354867.19,C01099,Hernandez-Williams,ORD44481,Completed,Jonathan Sanders,Lost,77.1
2023-07-01,South,P005,Widget_E,4975,470102.43,456453.68,470102.43,C44717,"Flores, Michael and Evans",ORD07192,Completed,David Mitchell,Won,80.38
2025-01-01,West,P005,Widget_E,8153,789801.39,785608.37,789801.39,C86686,"Gentry, Erickson and Schmidt",ORD11367,Completed,Renee Navarro,Won,91.41
